idx	chrom	start	end	K562	HepG2	GM12878	HSC	Liver	NaiveB
5462	chr3	156046545	156177617	False	True	True	False	True	False
5463	chr3	156349548	156480620	True	True	True	False	False	False
5464	chr3	156652551	156783623	True	True	True	True	True	True
5465	chr3	157258557	157389629	False	False	False	False	False	False
5466	chr3	157561560	157692632	False	True	False	True	True	True
5467	chr3	157864563	157995635	False	False	True	False	False	False
5468	chr3	158167566	158298638	True	False	True	True	False	False
5469	chr3	158773572	158904644	True	True	True	True	True	True
5470	chr3	159076575	159207647	False	False	False	False	True	False
5471	chr3	159379578	159510650	False	False	False	False	True	False
5472	chr3	159682581	159813653	False	True	True	True	True	True
5473	chr3	159985584	160116656	False	True	True	True	True	True
5474	chr3	160288587	160419659	True	True	True	True	True	True
5475	chr3	160591590	160722662	False	True	True	True	True	True
5476	chr3	161197596	161328668	True	True	True	True	True	True
5477	chr3	161500599	161631671	False	False	True	True	False	False
5478	chr3	161803602	161934674	False	False	False	False	False	False
5479	chr3	162106605	162237677	False	False	False	False	False	False
5480	chr3	162409608	162540680	False	False	False	False	False	False
5481	chr3	162712611	162843683	False	False	False	False	False	False
5482	chr3	163015614	163146686	False	False	False	False	False	False
5483	chr3	163318617	163449689	False	False	False	False	False	False
5484	chr3	163621620	163752692	False	True	False	False	False	False
5485	chr3	163924623	164055695	False	False	False	False	False	False
5486	chr3	164227626	164358698	False	False	False	False	False	False
5487	chr3	164530629	164661701	False	False	False	False	False	False
5488	chr3	164833632	164964704	False	False	False	False	False	False
5489	chr3	165136635	165267707	False	True	True	True	True	False
5490	chr3	165742641	165873713	False	False	True	False	True	False
5491	chr3	166045644	166176716	False	False	False	False	False	False
5492	chr3	166348647	166479719	False	False	False	False	False	False
5493	chr3	166651650	166782722	False	False	False	False	False	False
5494	chr3	166954653	167085725	False	False	False	False	False	False
5495	chr3	167257656	167388728	False	True	True	True	True	True
5496	chr3	167560659	167691731	False	False	True	True	True	True
5497	chr3	167863662	167994734	True	True	False	True	True	False
5498	chr3	168166665	168297737	False	True	True	True	True	False
5499	chr3	168469668	168600740	False	False	True	False	True	False
5500	chr3	168772671	168903743	False	True	False	False	False	False
5501	chr3	169075674	169206746	True	True	True	True	True	True
5502	chr3	169378677	169509749	False	False	False	True	False	False
5503	chr3	169681680	169812752	True	True	True	True	True	True
5504	chr3	169984683	170115755	True	True	True	True	True	True
5505	chr3	170287686	170418758	True	True	True	True	True	True
5506	chr3	171196695	171327767	True	False	True	True	True	False
5507	chr3	171802701	171933773	True	True	True	True	True	False
5508	chr3	172105704	172236776	True	True	True	True	True	True
5509	chr3	172408707	172539779	True	True	True	True	True	True
5510	chr3	172711710	172842782	True	True	True	True	True	True
5511	chr3	173014713	173145785	False	False	False	False	False	False
5512	chr3	173317716	173448788	False	False	True	True	True	True
5513	chr3	173620719	173751791	False	False	False	True	True	False
5514	chr3	173923722	174054794	False	False	False	False	False	False
5515	chr3	174226725	174357797	False	False	False	False	False	False
5516	chr3	174529728	174660800	False	False	False	False	False	False
5517	chr3	175135734	175266806	False	False	False	False	True	False
5518	chr3	175438737	175569809	False	False	True	False	False	False
5519	chr3	175741740	175872812	False	False	False	False	False	False
5520	chr3	176044743	176175815	False	False	False	False	False	False
5521	chr3	176347746	176478818	False	False	False	True	False	False
5522	chr3	176650749	176781821	True	False	False	False	False	False
5523	chr3	176953752	177084824	False	False	True	True	True	True
5524	chr3	177256755	177387827	True	True	True	True	True	True
5525	chr3	177862761	177993833	False	False	False	True	True	True
5526	chr3	178165764	178296836	True	False	False	True	True	False
5527	chr3	178468767	178599839	False	True	True	True	False	False
5528	chr3	179074773	179205845	True	True	True	True	True	True
5529	chr3	179377776	179508848	True	True	True	True	True	True
5530	chr3	179680779	179811851	False	True	True	False	True	False
5531	chr3	179983782	180114854	False	True	True	True	False	False
5532	chr3	180286785	180417857	False	False	True	True	False	False
5533	chr3	180589788	180720860	True	True	True	True	True	True
5534	chr3	180892791	181023863	True	True	True	False	True	True
5535	chr3	181195794	181326866	False	False	False	False	False	False
5536	chr3	181498797	181629869	False	False	False	False	False	False
5537	chr3	181801800	181932872	False	False	True	False	False	False
5538	chr3	182104803	182235875	False	True	False	False	True	False
5539	chr3	182407806	182538878	False	True	False	True	False	False
5540	chr3	182710809	182841881	True	True	True	True	True	True
5541	chr3	183316815	183447887	True	True	True	False	True	True
5542	chr3	183619818	183750890	True	True	True	True	True	True
5543	chr3	184225824	184356896	True	True	True	True	True	True
5544	chr3	184528827	184659899	False	True	True	True	True	True
5545	chr3	184831830	184962902	False	False	True	False	False	True
5546	chr3	185134833	185265905	True	True	True	True	True	True
5547	chr3	185437836	185568908	True	True	True	True	True	True
5548	chr3	185740839	185871911	True	True	False	True	True	True
5549	chr3	186043842	186174914	True	True	True	True	True	True
5550	chr3	186346845	186477917	False	True	True	True	True	True
5551	chr3	186649848	186780920	True	True	True	True	True	True
5552	chr3	186952851	187083923	True	True	True	True	True	True
5553	chr3	187255854	187386926	False	False	True	True	True	True
5554	chr3	187558857	187689929	False	True	False	True	True	False
5555	chr3	188164863	188295935	False	True	False	False	True	True
5556	chr3	188467866	188598938	False	True	False	True	True	True
5557	chr3	188770869	188901941	False	True	True	True	True	True
5558	chr3	189073872	189204944	False	True	False	True	True	False
5559	chr3	189376875	189507947	False	False	True	True	False	False
5560	chr3	189679878	189810950	False	False	True	False	True	False
5561	chr3	189982881	190113953	False	False	True	False	True	False
5562	chr3	190285884	190416956	False	True	True	True	True	False
5563	chr3	190588887	190719959	False	True	True	True	True	True
5564	chr3	190891890	191022962	False	False	False	False	False	False
5565	chr3	191194893	191325965	False	True	True	True	False	True
5566	chr3	191497896	191628968	False	False	False	False	False	False
5567	chr3	191800899	191931971	False	True	False	False	True	False
5568	chr3	192103902	192234974	False	True	True	False	True	False
5569	chr3	192406905	192537977	False	True	True	True	True	True
5570	chr3	193012911	193143983	False	False	False	False	True	False
5571	chr3	193315914	193446986	False	False	False	False	False	False
5572	chr3	193618917	193749989	True	True	True	False	True	True
5573	chr3	193921920	194052992	True	True	True	True	True	True
5574	chr3	194527926	194658998	True	True	True	True	True	True
5575	chr3	194830929	194962001	False	True	True	True	True	True
5576	chr3	195133932	195265004	True	True	True	True	True	True
5577	chr3	196345944	196477016	True	True	True	True	True	True
5578	chr3	196648947	196780019	True	True	True	True	True	True
5579	chr3	197860959	197992031	True	True	True	True	True	True
5580	chr4	303163	434235	False	False	True	False	True	True
5581	chr4	606326	737398	True	True	True	True	True	True
5582	chr4	909489	1040561	True	True	True	True	True	True
5583	chr4	1212652	1343724	True	True	True	True	True	True
5584	chr4	1515815	1646887	True	True	True	True	True	True
5585	chr4	1818978	1950050	True	True	True	True	True	True
5586	chr4	2122141	2253213	True	True	True	False	True	True
5587	chr4	2425304	2556376	True	True	True	True	True	True
5588	chr4	2728467	2859539	True	True	True	True	True	True
5589	chr4	3031630	3162702	True	True	True	False	True	True
5590	chr4	3334793	3465865	True	True	True	True	True	True
5591	chr4	3637956	3769028	True	True	False	False	False	False
5592	chr4	3941119	4072191	True	True	True	False	True	True
5593	chr4	4244282	4375354	True	True	True	True	True	True
5594	chr4	4547445	4678517	True	True	True	False	True	True
5595	chr4	4850608	4981680	True	True	True	True	True	True
5596	chr4	5153771	5284843	False	False	False	False	False	True
5597	chr4	5456934	5588006	False	False	False	False	True	False
5598	chr4	6063260	6194332	False	True	True	True	True	False
5599	chr4	6366423	6497495	False	True	True	True	False	False
5600	chr4	6669586	6800658	True	True	True	True	True	True
5601	chr4	6972749	7103821	True	True	True	True	True	True
5602	chr4	7275912	7406984	False	True	False	True	True	False
5603	chr4	7579075	7710147	False	True	False	False	True	False
5604	chr4	8185401	8316473	True	True	True	True	True	True
5605	chr4	8488564	8619636	True	True	True	True	True	False
5606	chr4	8791727	8922799	False	True	True	False	False	False
5607	chr4	9701216	9832288	False	False	True	False	False	True
5608	chr4	10004379	10135451	True	True	True	True	True	True
5609	chr4	10307542	10438614	True	True	True	True	False	True
5610	chr4	10610705	10741777	False	False	True	True	True	True
5611	chr4	10913868	11044940	False	False	True	True	False	True
5612	chr4	11217031	11348103	False	False	False	False	False	True
5613	chr4	11520194	11651266	False	False	True	True	True	True
5614	chr4	11823357	11954429	False	False	False	False	False	False
5615	chr4	12126520	12257592	False	False	False	False	False	False
5616	chr4	12429683	12560755	False	True	False	False	False	False
5617	chr4	12732846	12863918	False	False	False	False	False	False
5618	chr4	13036009	13167081	False	False	False	False	False	False
5619	chr4	13339172	13470244	True	False	True	True	False	True
5620	chr4	13642335	13773407	False	True	True	True	True	True
5621	chr4	13945498	14076570	False	True	False	False	True	False
5622	chr4	14248661	14379733	False	False	True	False	False	True
5623	chr4	14551824	14682896	False	False	False	False	False	False
5624	chr4	14854987	14986059	True	False	True	True	True	True
5625	chr4	15158150	15289222	False	True	True	True	True	True
5626	chr4	15461313	15592385	False	True	True	True	True	True
5627	chr4	15764476	15895548	False	False	True	True	True	True
5628	chr4	16067639	16198711	False	True	True	False	True	True
5629	chr4	16370802	16501874	False	False	False	False	False	False
5630	chr4	16673965	16805037	False	False	False	False	True	False
5631	chr4	16977128	17108200	False	False	True	True	False	False
5632	chr4	17280291	17411363	False	False	True	True	True	False
5633	chr4	17583454	17714526	True	True	True	False	True	True
5634	chr4	17886617	18017689	False	False	False	True	False	False
5635	chr4	18189780	18320852	False	False	False	False	False	False
5636	chr4	18492943	18624015	False	True	False	True	True	False
5637	chr4	18796106	18927178	False	False	False	False	True	False
5638	chr4	19099269	19230341	False	False	True	True	False	False
5639	chr4	19402432	19533504	False	False	False	False	False	False
5640	chr4	19705595	19836667	False	False	False	True	True	False
5641	chr4	20008758	20139830	False	False	True	False	False	False
5642	chr4	20311921	20442993	False	True	True	True	True	False
5643	chr4	20615084	20746156	True	True	True	True	True	True
5644	chr4	20918247	21049319	False	False	False	False	False	False
5645	chr4	21221410	21352482	False	False	False	False	False	False
5646	chr4	21524573	21655645	False	False	False	False	False	False
5647	chr4	21827736	21958808	False	True	True	False	False	False
5648	chr4	22130899	22261971	False	True	False	False	True	True
5649	chr4	22434062	22565134	False	True	True	True	True	False
5650	chr4	22737225	22868297	False	False	True	False	False	False
5651	chr4	23040388	23171460	False	False	True	True	False	False
5652	chr4	23343551	23474623	False	False	False	False	True	False
5653	chr4	23646714	23777786	False	False	False	True	False	False
5654	chr4	23949877	24080949	False	True	False	False	True	False
5655	chr4	24253040	24384112	False	False	False	True	True	False
5656	chr4	24556203	24687275	True	True	True	True	True	True
5657	chr4	24859366	24990438	False	True	True	True	True	False
5658	chr4	25162529	25293601	True	True	True	True	True	True
5659	chr4	25465692	25596764	False	True	False	False	True	False
5660	chr4	25768855	25899927	False	True	True	True	True	True
5661	chr4	26072018	26203090	False	False	True	True	True	True
5662	chr4	26375181	26506253	False	True	True	False	True	True
5663	chr4	26678344	26809416	True	False	True	True	True	True
5664	chr4	26981507	27112579	False	True	True	True	True	True
5665	chr4	27284670	27415742	False	False	False	False	False	False
5666	chr4	27587833	27718905	False	True	True	False	True	False
5667	chr4	27890996	28022068	False	False	False	False	False	False
5668	chr4	28194159	28325231	False	False	True	False	True	False
5669	chr4	28497322	28628394	False	False	False	False	False	False
5670	chr4	28800485	28931557	False	False	False	False	False	False
5671	chr4	29103648	29234720	False	False	False	False	False	False
5672	chr4	29406811	29537883	False	False	False	False	False	False
5673	chr4	29709974	29841046	False	False	False	False	False	False
5674	chr4	30013137	30144209	False	False	False	False	False	False
5675	chr4	30316300	30447372	False	False	True	False	False	False
5676	chr4	30619463	30750535	False	True	True	True	True	False
5677	chr4	30922626	31053698	False	False	False	True	False	False
5678	chr4	31225789	31356861	False	False	True	False	False	False
5679	chr4	31528952	31660024	False	False	False	False	False	False
5680	chr4	31832115	31963187	False	False	False	False	False	False
5681	chr4	32135278	32266350	True	False	False	False	False	False
5682	chr4	32438441	32569513	False	False	False	False	True	False
5683	chr4	32741604	32872676	False	True	False	False	True	False
5684	chr4	33044767	33175839	False	True	False	True	True	False
5685	chr4	33347930	33479002	False	False	False	False	False	False
5686	chr4	33651093	33782165	False	False	False	False	False	False
5687	chr4	33954256	34085328	False	False	False	False	False	False
5688	chr4	34257419	34388491	False	False	False	False	False	False
5689	chr4	34560582	34691654	False	False	False	False	False	False
5690	chr4	34863745	34994817	False	True	False	False	False	False
5691	chr4	35166908	35297980	False	False	False	False	False	False
5692	chr4	35470071	35601143	False	True	False	False	False	False
5693	chr4	35773234	35904306	False	False	False	False	False	False
5694	chr4	36076397	36207469	False	False	True	True	False	False
5695	chr4	36379560	36510632	False	False	True	False	True	True
5696	chr4	36682723	36813795	False	False	False	False	False	False
5697	chr4	36985886	37116958	False	True	False	False	False	False
5698	chr4	37289049	37420121	False	True	True	True	False	False
5699	chr4	37592212	37723284	True	True	True	True	True	True
5700	chr4	37895375	38026447	True	True	True	True	True	True
5701	chr4	38198538	38329610	True	True	True	True	True	True
5702	chr4	38501701	38632773	True	True	True	True	True	True
5703	chr4	38804864	38935936	True	True	True	True	True	True
5704	chr4	39108027	39239099	True	True	True	True	True	True
5705	chr4	39411190	39542262	True	True	True	True	True	True
5706	chr4	39714353	39845425	False	True	True	False	False	False
5707	chr4	40017516	40148588	True	True	True	True	True	True
5708	chr4	40623842	40754914	False	True	True	True	True	True
5709	chr4	40927005	41058077	False	True	True	False	True	True
5710	chr4	41230168	41361240	False	True	True	True	True	True
5711	chr4	41533331	41664403	False	False	False	True	True	False
5712	chr4	41836494	41967566	True	True	True	True	True	True
5713	chr4	42139657	42270729	False	False	True	True	False	True
5714	chr4	42442820	42573892	False	False	True	True	True	True
5715	chr4	42745983	42877055	False	False	True	True	True	True
5716	chr4	43049146	43180218	False	False	False	True	False	False
5717	chr4	43352309	43483381	False	True	False	False	False	False
5718	chr4	43655472	43786544	False	False	True	False	False	True
5719	chr4	43958635	44089707	False	True	False	False	False	False
5720	chr4	44261798	44392870	False	False	False	False	False	False
5721	chr4	44564961	44696033	True	True	True	False	True	True
5722	chr4	44868124	44999196	False	False	False	False	False	False
5723	chr4	45171287	45302359	False	False	False	False	False	False
5724	chr4	45474450	45605522	False	False	False	False	False	False
5725	chr4	45777613	45908685	False	False	False	False	True	False
5726	chr4	46080776	46211848	False	False	False	False	False	False
5727	chr4	46383939	46515011	False	False	False	False	True	False
5728	chr4	46687102	46818174	False	False	False	False	False	False
5729	chr4	46990265	47121337	False	True	True	True	True	False
5730	chr4	47293428	47424500	False	False	False	True	False	True
5731	chr4	47596591	47727663	False	True	True	True	True	True
5732	chr4	47899754	48030826	True	True	True	True	True	True
5733	chr4	48202917	48333989	True	True	True	True	True	True
5734	chr4	48506080	48637152	False	True	True	True	True	False
5735	chr4	48809243	48940315	True	True	True	False	True	True
5736	chr4	52144036	52275108	False	False	False	False	True	False
5737	chr4	52447199	52578271	False	True	True	True	True	False
5738	chr4	52750362	52881434	True	True	True	True	True	True
5739	chr4	53053525	53184597	False	True	True	False	True	True
5740	chr4	53356688	53487760	True	True	True	True	True	True
5741	chr4	53659851	53790923	False	True	True	True	True	True
5742	chr4	53963014	54094086	True	True	True	True	True	True
5743	chr4	54266177	54397249	False	False	True	True	True	False
5744	chr4	54569340	54700412	True	True	False	True	True	True
5745	chr4	54872503	55003575	False	False	False	True	False	True
5746	chr4	55478829	55609901	True	True	True	True	True	True
5747	chr4	55781992	55913064	True	True	True	True	True	True
5748	chr4	56085155	56216227	False	True	False	False	True	True
5749	chr4	56388318	56519390	True	True	True	True	True	True
5750	chr4	56691481	56822553	False	True	True	True	True	True
5751	chr4	56994644	57125716	False	True	False	True	True	False
5752	chr4	57297807	57428879	False	True	False	False	True	False
5753	chr4	57600970	57732042	False	False	False	False	True	False
5754	chr4	57904133	58035205	False	False	False	False	False	False
5755	chr4	58207296	58338368	False	False	False	False	False	False
5756	chr4	58510459	58641531	False	False	True	False	False	False
5757	chr4	58813622	58944694	False	False	False	False	False	False
5758	chr4	59116785	59247857	False	False	False	True	False	False
5759	chr4	59419948	59551020	False	True	False	False	False	False
5760	chr4	59723111	59854183	False	False	True	False	False	True
5761	chr4	60026274	60157346	False	False	False	False	False	False
5762	chr4	60329437	60460509	False	False	False	False	False	False
5763	chr4	60632600	60763672	False	False	False	False	False	False
5764	chr4	60935763	61066835	False	False	False	True	False	False
5765	chr4	61238926	61369998	False	False	False	True	False	False
5766	chr4	61542089	61673161	False	True	False	False	False	False
5767	chr4	61845252	61976324	False	False	False	False	False	False
5768	chr4	62148415	62279487	False	False	False	False	False	False
5769	chr4	62451578	62582650	False	True	False	False	False	False
5770	chr4	62754741	62885813	False	False	False	False	False	False
5771	chr4	63057904	63188976	False	False	False	False	False	False
5772	chr4	63361067	63492139	False	False	True	False	False	False
5773	chr4	63664230	63795302	False	False	True	False	False	False
5774	chr4	63967393	64098465	False	False	True	False	False	False
5775	chr4	64270556	64401628	False	True	False	False	False	False
5776	chr4	64573719	64704791	False	False	False	False	False	False
5777	chr4	64876882	65007954	False	False	False	True	False	False
5778	chr4	65180045	65311117	True	False	False	False	False	False
5779	chr4	65483208	65614280	False	False	False	False	False	False
5780	chr4	65786371	65917443	False	True	False	False	False	False
5781	chr4	66089534	66220606	False	False	False	False	False	False
5782	chr4	66392697	66523769	False	False	False	False	False	False
5783	chr4	66695860	66826932	False	False	False	False	False	False
5784	chr4	66999023	67130095	False	True	False	False	True	False
5785	chr4	67302186	67433258	False	True	False	True	True	True
5786	chr4	67605349	67736421	True	True	True	True	True	True
5787	chr4	67908512	68039584	False	False	False	False	False	False
5788	chr4	68211675	68342747	True	False	False	False	True	True
5789	chr4	68514838	68645910	True	False	False	False	False	True
5790	chr4	68818001	68949073	True	True	True	False	True	False
5791	chr4	69121164	69252236	True	False	True	False	True	False
5792	chr4	69424327	69555399	True	True	False	False	True	False
5793	chr4	69727490	69858562	False	True	True	False	True	True
5794	chr4	70030653	70161725	False	False	False	False	False	False
5795	chr4	70333816	70464888	False	False	True	False	False	False
5796	chr4	70636979	70768051	True	True	True	True	True	True
5797	chr4	70940142	71071214	True	True	True	True	True	True
5798	chr4	71243305	71374377	False	False	True	True	True	False
5799	chr4	71546468	71677540	False	False	True	False	True	False
5800	chr4	71849631	71980703	False	False	False	False	True	False
5801	chr4	72152794	72283866	False	False	False	False	False	False
5802	chr4	72455957	72587029	True	True	False	True	True	False
5803	chr4	72759120	72890192	True	False	False	False	False	False
5804	chr4	73062283	73193355	True	True	True	False	True	True
5805	chr4	73365446	73496518	False	True	True	True	True	True
5806	chr4	73668609	73799681	True	False	True	True	True	True
5807	chr4	73971772	74102844	True	True	True	True	True	True
5808	chr4	74274935	74406007	True	True	True	True	True	True
5809	chr4	74578098	74709170	True	True	True	True	True	True
5810	chr4	74881261	75012333	False	True	True	True	True	True
5811	chr4	75184424	75315496	False	False	True	True	False	True
5812	chr4	75487587	75618659	True	True	True	True	True	True
5813	chr4	75790750	75921822	False	True	False	True	True	True
5814	chr4	76093913	76224985	True	True	True	True	True	True
5815	chr4	76397076	76528148	False	True	False	True	True	True
5816	chr4	76700239	76831311	False	True	True	True	True	False
5817	chr4	77003402	77134474	True	True	True	True	True	True
5818	chr4	77306565	77437637	False	True	True	False	False	True
5819	chr4	77609728	77740800	True	True	True	False	True	False
5820	chr4	78216054	78347126	False	True	True	True	False	False
5821	chr4	78519217	78650289	True	True	True	True	True	True
5822	chr4	78822380	78953452	True	True	True	True	True	True
5823	chr4	79125543	79256615	True	False	True	False	False	False
5824	chr4	79428706	79559778	False	False	False	False	False	False
5825	chr4	79731869	79862941	False	False	False	True	False	False
5826	chr4	80035032	80166104	True	True	True	True	True	True
5827	chr4	80338195	80469267	True	True	True	True	False	True
5828	chr4	80641358	80772430	False	False	False	False	False	True
5829	chr4	80944521	81075593	False	True	True	False	True	True
5830	chr4	81247684	81378756	False	False	True	False	True	False
5831	chr4	81550847	81681919	False	True	True	True	True	True
5832	chr4	81854010	81985082	False	True	True	True	False	True
5833	chr4	82157173	82288245	True	True	True	True	True	True
5834	chr4	82460336	82591408	False	True	True	True	True	True
5835	chr4	82763499	82894571	True	True	True	True	True	True
5836	chr4	83066662	83197734	False	True	True	False	True	True
5837	chr4	83369825	83500897	True	True	True	False	True	True
5838	chr4	83672988	83804060	False	False	False	True	False	False
5839	chr4	83976151	84107223	False	False	True	True	False	False
5840	chr4	84279314	84410386	False	False	False	True	False	False
5841	chr4	84582477	84713549	True	True	True	True	True	True
5842	chr4	84885640	85016712	True	True	False	True	True	False
5843	chr4	85188803	85319875	False	False	False	False	False	False
5844	chr4	85491966	85623038	False	False	True	True	True	True
5845	chr4	85795129	85926201	True	True	False	True	True	True
5846	chr4	86098292	86229364	False	True	False	False	False	False
5847	chr4	86401455	86532527	False	True	True	True	True	False
5848	chr4	86704618	86835690	False	True	False	True	False	False
5849	chr4	87007781	87138853	True	True	True	True	True	True
5850	chr4	87310944	87442016	True	True	True	True	True	True
5851	chr4	87614107	87745179	False	False	False	True	False	False
5852	chr4	87917270	88048342	True	True	True	True	True	True
5853	chr4	88220433	88351505	True	True	True	True	True	True
5854	chr4	88523596	88654668	True	True	True	True	True	True
5855	chr4	88826759	88957831	True	True	True	True	False	True
5856	chr4	89129922	89260994	False	True	True	True	True	True
5857	chr4	89433085	89564157	False	True	True	True	True	True
5858	chr4	89736248	89867320	False	False	True	True	True	True
5859	chr4	90039411	90170483	False	False	True	True	True	True
5860	chr4	90342574	90473646	False	False	False	True	False	False
5861	chr4	90645737	90776809	False	False	False	True	False	False
5862	chr4	90948900	91079972	False	False	False	True	False	False
5863	chr4	91252063	91383135	False	False	True	True	False	False
5864	chr4	91555226	91686298	False	False	False	True	False	False
5865	chr4	91858389	91989461	False	False	False	True	True	False
5866	chr4	92161552	92292624	False	False	False	True	False	False
5867	chr4	92464715	92595787	False	False	False	True	False	False
5868	chr4	92767878	92898950	False	False	False	True	False	False
5869	chr4	93071041	93202113	False	False	False	True	False	False
5870	chr4	93374204	93505276	False	False	False	True	False	False
5871	chr4	93677367	93808439	False	False	True	True	True	False
5872	chr4	93980530	94111602	False	False	False	True	False	False
5873	chr4	94283693	94414765	False	True	True	True	True	False
5874	chr4	94586856	94717928	False	False	False	True	False	False
5875	chr4	94890019	95021091	False	True	False	True	False	False
5876	chr4	95193182	95324254	True	True	False	True	False	False
5877	chr4	95496345	95627417	False	True	True	True	True	False
5878	chr4	95799508	95930580	False	False	False	True	False	False
5879	chr4	96102671	96233743	False	False	False	True	False	False
5880	chr4	96405834	96536906	False	False	False	True	False	False
5881	chr4	96708997	96840069	False	False	True	True	False	False
5882	chr4	97012160	97143232	False	False	False	True	False	False
5883	chr4	97315323	97446395	False	False	False	True	False	False
5884	chr4	97618486	97749558	False	False	False	True	False	False
5885	chr4	97921649	98052721	False	False	False	True	False	False
5886	chr4	98224812	98355884	True	True	True	True	True	True
5887	chr4	98527975	98659047	True	True	True	True	True	True
5888	chr4	98831138	98962210	True	True	True	True	True	True
5889	chr4	99134301	99265373	False	True	False	True	True	False
5890	chr4	99437464	99568536	True	True	True	True	True	True
5891	chr4	99740627	99871699	True	True	True	True	True	True
5892	chr4	100043790	100174862	False	True	True	True	True	True
5893	chr4	100346953	100478025	False	False	False	True	False	False
5894	chr4	100650116	100781188	False	False	True	True	False	False
5895	chr4	100953279	101084351	False	True	True	True	True	True
5896	chr4	101256442	101387514	True	True	True	True	True	True
5897	chr4	101559605	101690677	False	False	False	True	False	True
5898	chr4	101862768	101993840	False	False	False	True	False	True
5899	chr4	102165931	102297003	True	True	True	False	True	False
5900	chr4	102469094	102600166	True	True	True	True	True	True
5901	chr4	102772257	102903329	True	True	True	True	True	True
5902	chr4	103075420	103206492	True	True	True	True	True	True
5903	chr4	103378583	103509655	False	True	False	False	True	False
5904	chr4	103681746	103812818	False	False	False	False	False	False
5905	chr4	103984909	104115981	False	False	True	False	True	False
5906	chr4	104288072	104419144	False	False	False	False	False	False
5907	chr4	104591235	104722307	False	False	True	True	False	False
5908	chr4	104894398	105025470	False	True	True	True	False	False
5909	chr4	105197561	105328633	False	False	True	True	False	True
5910	chr4	105500724	105631796	False	False	True	False	True	False
5911	chr4	105803887	105934959	False	True	True	True	True	False
5912	chr4	106107050	106238122	False	False	False	False	False	False
5913	chr4	106410213	106541285	False	False	False	True	False	False
5914	chr4	106713376	106844448	False	True	False	False	False	False
5915	chr4	107016539	107147611	False	True	False	True	False	False
5916	chr4	107319702	107450774	False	False	False	False	False	False
5917	chr4	107622865	107753937	True	True	True	True	True	True
5918	chr4	107926028	108057100	True	True	True	True	True	True
5919	chr4	108229191	108360263	True	False	False	True	False	False
5920	chr4	108532354	108663426	True	True	True	True	True	True
5921	chr4	108835517	108966589	False	False	True	True	False	False
5922	chr4	109138680	109269752	True	False	False	True	True	False
5923	chr4	109441843	109572915	True	True	True	True	True	True
5924	chr4	109745006	109876078	True	True	True	True	True	True
5925	chr4	110048169	110179241	False	False	True	True	True	False
5926	chr4	110351332	110482404	False	False	False	False	True	False
5927	chr4	110654495	110785567	False	False	False	False	False	False
5928	chr4	110957658	111088730	False	True	True	False	False	False
5929	chr4	111260821	111391893	False	False	False	False	False	False
5930	chr4	111563984	111695056	False	True	True	False	True	False
5931	chr4	111867147	111998219	False	True	True	True	False	True
5932	chr4	112170310	112301382	True	True	True	True	True	True
5933	chr4	112473473	112604545	True	True	True	True	False	True
5934	chr4	112776636	112907708	False	False	True	True	False	True
5935	chr4	113079799	113210871	False	True	True	True	True	False
5936	chr4	113382962	113514034	False	True	True	True	True	True
5937	chr4	113686125	113817197	False	True	True	True	True	True
5938	chr4	113989288	114120360	False	False	True	False	True	False
5939	chr4	114292451	114423523	False	False	False	False	False	False
5940	chr4	114595614	114726686	False	True	True	True	True	True
5941	chr4	114898777	115029849	False	False	False	False	False	False
5942	chr4	115201940	115333012	False	False	False	False	False	False
5943	chr4	115505103	115636175	False	False	True	False	False	False
5944	chr4	115808266	115939338	False	False	True	False	True	False
5945	chr4	116111429	116242501	False	False	False	True	False	False
5946	chr4	116414592	116545664	False	False	True	False	False	False
5947	chr4	116717755	116848827	False	False	True	False	False	False
5948	chr4	117020918	117151990	False	True	False	False	False	False
5949	chr4	117324081	117455153	False	False	False	False	False	False
5950	chr4	117627244	117758316	False	False	False	False	True	False
5951	chr4	117930407	118061479	False	True	False	True	True	False
5952	chr4	118233570	118364642	True	True	True	True	True	True
5953	chr4	118536733	118667805	True	True	True	False	True	True
5954	chr4	118839896	118970968	False	True	True	True	True	True
5955	chr4	119446222	119577294	True	True	True	True	True	True
5956	chr4	119749385	119880457	False	False	False	False	False	False
5957	chr4	120052548	120183620	True	True	True	False	True	True
5958	chr4	120355711	120486783	False	False	False	True	False	False
5959	chr4	120658874	120789946	False	False	False	False	False	False
5960	chr4	120962037	121093109	False	False	False	True	True	False
5961	chr4	121265200	121396272	False	True	True	True	False	False
5962	chr4	121568363	121699435	True	True	True	False	True	True
5963	chr4	121871526	122002598	True	True	True	True	True	True
5964	chr4	122174689	122305761	True	True	False	False	False	False
5965	chr4	122477852	122608924	True	True	True	True	False	False
5966	chr4	122781015	122912087	True	True	True	False	True	True
5967	chr4	123084178	123215250	False	True	False	False	False	False
5968	chr4	123387341	123518413	True	True	True	True	True	True
5969	chr4	123690504	123821576	False	True	True	False	True	True
5970	chr4	123993667	124124739	False	False	True	True	True	True
5971	chr4	124296830	124427902	False	False	False	True	True	False
5972	chr4	124599993	124731065	True	True	True	True	True	True
5973	chr4	124903156	125034228	False	False	False	False	True	False
5974	chr4	125206319	125337391	False	True	False	True	True	True
5975	chr4	125509482	125640554	False	False	False	False	True	False
5976	chr4	125812645	125943717	False	False	False	False	False	False
5977	chr4	126115808	126246880	False	False	True	False	False	False
5978	chr4	126418971	126550043	False	False	False	False	False	False
